Fecha_Date,Fecha,Anyo,Mes,Trimestre,Target,Model,Type,Valor,Selected_Model,Is_Selected_Model
2026-08-01,2026-08,2026,8,3,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2026-09-01,2026-09,2026,9,3,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2026-10-01,2026-10,2026,10,4,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2026-11-01,2026-11,2026,11,4,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2026-12-01,2026-12,2026,12,4,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-01-01,2027-01,2027,1,1,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-02-01,2027-02,2027,2,1,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-03-01,2027-03,2027,3,1,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-04-01,2027-04,2027,4,2,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-05-01,2027-05,2027,5,2,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-06-01,2027-06,2027,6,2,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-07-01,2027-07,2027,7,3,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-08-01,2027-08,2027,8,3,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-09-01,2027-09,2027,9,3,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-10-01,2027-10,2027,10,4,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-11-01,2027-11,2027,11,4,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-12-01,2027-12,2027,12,4,Madrid,Pooled Random Forest,Forecast,2822.1,Logistic,False
2026-01-01,2026-01,2026,1,1,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2026-02-01,2026-02,2026,2,1,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2026-03-01,2026-03,2026,3,1,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2026-04-01,2026-04,2026,4,2,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2026-05-01,2026-05,2026,5,2,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2026-06-01,2026-06,2026,6,2,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2026-07-01,2026-07,2026,7,3,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2026-08-01,2026-08,2026,8,3,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2026-09-01,2026-09,2026,9,3,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2026-10-01,2026-10,2026,10,4,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2026-11-01,2026-11,2026,11,4,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2026-12-01,2026-12,2026,12,4,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2027-01-01,2027-01,2027,1,1,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2027-02-01,2027-02,2027,2,1,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2027-03-01,2027-03,2027,3,1,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2027-04-01,2027-04,2027,4,2,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2027-05-01,2027-05,2027,5,2,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2027-06-01,2027-06,2027,6,2,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2027-07-01,2027-07,2027,7,3,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2027-08-01,2027-08,2027,8,3,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2027-09-01,2027-09,2027,9,3,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2027-10-01,2027-10,2027,10,4,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2027-11-01,2027-11,2027,11,4,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2027-12-01,2027-12,2027,12,4,Cataluña,Pooled Random Forest,Forecast,2822.1,Pooled Random Forest,True
2026-01-01,2026-01,2026,1,1,Andalucía,Pooled Random Forest,Forecast,2032.1,Logistic,False
2026-02-01,2026-02,2026,2,1,Andalucía,Pooled Random Forest,Forecast,2064.8,Logistic,False
2026-03-01,2026-03,2026,3,1,Andalucía,Pooled Random Forest,Forecast,2128.8,Logistic,False
2026-04-01,2026-04,2026,4,2,Andalucía,Pooled Random Forest,Forecast,2450.7,Logistic,False
2026-05-01,2026-05,2026,5,2,Andalucía,Pooled Random Forest,Forecast,2732.8,Logistic,False
2026-06-01,2026-06,2026,6,2,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2026-07-01,2026-07,2026,7,3,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2026-08-01,2026-08,2026,8,3,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2026-09-01,2026-09,2026,9,3,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2026-10-01,2026-10,2026,10,4,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2026-11-01,2026-11,2026,11,4,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2026-12-01,2026-12,2026,12,4,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-01-01,2027-01,2027,1,1,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-02-01,2027-02,2027,2,1,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-03-01,2027-03,2027,3,1,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-04-01,2027-04,2027,4,2,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-05-01,2027-05,2027,5,2,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-06-01,2027-06,2027,6,2,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-07-01,2027-07,2027,7,3,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-08-01,2027-08,2027,8,3,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-09-01,2027-09,2027,9,3,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-10-01,2027-10,2027,10,4,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-11-01,2027-11,2027,11,4,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2027-12-01,2027-12,2027,12,4,Andalucía,Pooled Random Forest,Forecast,2822.1,Logistic,False
2026-01-01,2026-01,2026,1,1,Valencia,Pooled Random Forest,Forecast,1475.7,Gompertz,False
2026-02-01,2026-02,2026,2,1,Valencia,Pooled Random Forest,Forecast,1716.4,Gompertz,False
2026-03-01,2026-03,2026,3,1,Valencia,Pooled Random Forest,Forecast,1824.8,Gompertz,False
2026-04-01,2026-04,2026,4,2,Valencia,Pooled Random Forest,Forecast,1875.8,Gompertz,False
2026-05-01,2026-05,2026,5,2,Valencia,Pooled Random Forest,Forecast,1962.1,Gompertz,False
2026-06-01,2026-06,2026,6,2,Valencia,Pooled Random Forest,Forecast,1983.0,Gompertz,False
2026-07-01,2026-07,2026,7,3,Valencia,Pooled Random Forest,Forecast,2108.6,Gompertz,False
2026-08-01,2026-08,2026,8,3,Valencia,Pooled Random Forest,Forecast,2445.3,Gompertz,False
2026-09-01,2026-09,2026,9,3,Valencia,Pooled Random Forest,Forecast,2720.0,Gompertz,False
2026-10-01,2026-10,2026,10,4,Valencia,Pooled Random Forest,Forecast,2812.9,Gompertz,False
2026-11-01,2026-11,2026,11,4,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2026-12-01,2026-12,2026,12,4,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2027-01-01,2027-01,2027,1,1,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2027-02-01,2027-02,2027,2,1,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2027-03-01,2027-03,2027,3,1,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2027-04-01,2027-04,2027,4,2,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2027-05-01,2027-05,2027,5,2,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2027-06-01,2027-06,2027,6,2,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2027-07-01,2027-07,2027,7,3,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2027-08-01,2027-08,2027,8,3,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2027-09-01,2027-09,2027,9,3,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2027-10-01,2027-10,2027,10,4,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2027-11-01,2027-11,2027,11,4,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2027-12-01,2027-12,2027,12,4,Valencia,Pooled Random Forest,Forecast,2822.1,Gompertz,False
2026-01-01,2026-01,2026,1,1,Madrid,Pooled XGBoost,Forecast,2510.1,Logistic,False
2026-02-01,2026-02,2026,2,1,Madrid,Pooled XGBoost,Forecast,2516.4,Logistic,False
2026-03-01,2026-03,2026,3,1,Madrid,Pooled XGBoost,Forecast,2551.9,Logistic,False
2026-04-01,2026-04,2026,4,2,Madrid,Pooled XGBoost,Forecast,2551.9,Logistic,False
2026-05-01,2026-05,2026,5,2,Madrid,Pooled XGBoost,Forecast,2715.5,Logistic,False
2026-06-01,2026-06,2026,6,2,Madrid,Pooled XGBoost,Forecast,2829.5,Logistic,False
2026-07-01,2026-07,2026,7,3,Madrid,Pooled XGBoost,Forecast,2829.5,Logistic,False
2026-08-01,2026-08,2026,8,3,Madrid,Pooled XGBoost,Forecast,2647.2,Logistic,False
2026-09-01,2026-09,2026,9,3,Madrid,Pooled XGBoost,Forecast,2647.2,Logistic,False
2026-10-01,2026-10,2026,10,4,Madrid,Pooled XGBoost,Forecast,2636.1,Logistic,False
2026-11-01,2026-11,2026,11,4,Madrid,Pooled XGBoost,Forecast,2659.0,Logistic,False
2026-12-01,2026-12,2026,12,4,Madrid,Pooled XGBoost,Forecast,2659.0,Logistic,False
2027-01-01,2027-01,2027,1,1,Madrid,Pooled XGBoost,Forecast,2510.1,Logistic,False
2027-02-01,2027-02,2027,2,1,Madrid,Pooled XGBoost,Forecast,2516.4,Logistic,False
2027-03-01,2027-03,2027,3,1,Madrid,Pooled XGBoost,Forecast,2551.9,Logistic,False
2027-04-01,2027-04,2027,4,2,Madrid,Pooled XGBoost,Forecast,2551.9,Logistic,False
2027-05-01,2027-05,2027,5,2,Madrid,Pooled XGBoost,Forecast,2715.5,Logistic,False
2027-06-01,2027-06,2027,6,2,Madrid,Pooled XGBoost,Forecast,2829.5,Logistic,False
2027-07-01,2027-07,2027,7,3,Madrid,Pooled XGBoost,Forecast,2829.5,Logistic,False
2027-08-01,2027-08,2027,8,3,Madrid,Pooled XGBoost,Forecast,2647.2,Logistic,False
2027-09-01,2027-09,2027,9,3,Madrid,Pooled XGBoost,Forecast,2647.2,Logistic,False
2027-10-01,2027-10,2027,10,4,Madrid,Pooled XGBoost,Forecast,2636.1,Logistic,False
2027-11-01,2027-11,2027,11,4,Madrid,Pooled XGBoost,Forecast,2659.0,Logistic,False
2027-12-01,2027-12,2027,12,4,Madrid,Pooled XGBoost,Forecast,2659.0,Logistic,False
2026-01-01,2026-01,2026,1,1,Cataluña,Pooled XGBoost,Forecast,2379.9,Pooled Random Forest,False
2026-02-01,2026-02,2026,2,1,Cataluña,Pooled XGBoost,Forecast,2339.1,Pooled Random Forest,False
2026-03-01,2026-03,2026,3,1,Cataluña,Pooled XGBoost,Forecast,2339.1,Pooled Random Forest,False
2026-04-01,2026-04,2026,4,2,Cataluña,Pooled XGBoost,Forecast,2517.9,Pooled Random Forest,False
2026-05-01,2026-05,2026,5,2,Cataluña,Pooled XGBoost,Forecast,2697.9,Pooled Random Forest,False
2026-06-01,2026-06,2026,6,2,Cataluña,Pooled XGBoost,Forecast,2657.5,Pooled Random Forest,False
2026-07-01,2026-07,2026,7,3,Cataluña,Pooled XGBoost,Forecast,2949.8,Pooled Random Forest,False
2026-08-01,2026-08,2026,8,3,Cataluña,Pooled XGBoost,Forecast,2632.1,Pooled Random Forest,False
2026-09-01,2026-09,2026,9,3,Cataluña,Pooled XGBoost,Forecast,2546.3,Pooled Random Forest,False
2026-10-01,2026-10,2026,10,4,Cataluña,Pooled XGBoost,Forecast,2750.6,Pooled Random Forest,False
2026-11-01,2026-11,2026,11,4,Cataluña,Pooled XGBoost,Forecast,2651.5,Pooled Random Forest,False
2026-12-01,2026-12,2026,12,4,Cataluña,Pooled XGBoost,Forecast,2762.9,Pooled Random Forest,False
2027-01-01,2027-01,2027,1,1,Cataluña,Pooled XGBoost,Forecast,2379.9,Pooled Random Forest,False
2027-02-01,2027-02,2027,2,1,Cataluña,Pooled XGBoost,Forecast,2339.1,Pooled Random Forest,False
2027-03-01,2027-03,2027,3,1,Cataluña,Pooled XGBoost,Forecast,2339.1,Pooled Random Forest,False
2027-04-01,2027-04,2027,4,2,Cataluña,Pooled XGBoost,Forecast,2517.9,Pooled Random Forest,False
2027-05-01,2027-05,2027,5,2,Cataluña,Pooled XGBoost,Forecast,2697.9,Pooled Random Forest,False
2027-06-01,2027-06,2027,6,2,Cataluña,Pooled XGBoost,Forecast,2657.5,Pooled Random Forest,False
2027-07-01,2027-07,2027,7,3,Cataluña,Pooled XGBoost,Forecast,2949.8,Pooled Random Forest,False
2027-08-01,2027-08,2027,8,3,Cataluña,Pooled XGBoost,Forecast,2632.1,Pooled Random Forest,False
2027-09-01,2027-09,2027,9,3,Cataluña,Pooled XGBoost,Forecast,2546.3,Pooled Random Forest,False
2027-10-01,2027-10,2027,10,4,Cataluña,Pooled XGBoost,Forecast,2750.6,Pooled Random Forest,False
2027-11-01,2027-11,2027,11,4,Cataluña,Pooled XGBoost,Forecast,2651.5,Pooled Random Forest,False
2027-12-01,2027-12,2027,12,4,Cataluña,Pooled XGBoost,Forecast,2762.9,Pooled Random Forest,False
2026-01-01,2026-01,2026,1,1,Andalucía,Pooled XGBoost,Forecast,2046.1,Logistic,False
2026-02-01,2026-02,2026,2,1,Andalucía,Pooled XGBoost,Forecast,1933.7,Logistic,False
2026-03-01,2026-03,2026,3,1,Andalucía,Pooled XGBoost,Forecast,1910.7,Logistic,False
2026-04-01,2026-04,2026,4,2,Andalucía,Pooled XGBoost,Forecast,2032.1,Logistic,False
2026-05-01,2026-05,2026,5,2,Andalucía,Pooled XGBoost,Forecast,2322.1,Logistic,False
2026-06-01,2026-06,2026,6,2,Andalucía,Pooled XGBoost,Forecast,2533.5,Logistic,False
2026-07-01,2026-07,2026,7,3,Andalucía,Pooled XGBoost,Forecast,2564.2,Logistic,False
2026-08-01,2026-08,2026,8,3,Andalucía,Pooled XGBoost,Forecast,2455.7,Logistic,False
2026-09-01,2026-09,2026,9,3,Andalucía,Pooled XGBoost,Forecast,2574.8,Logistic,False
2026-10-01,2026-10,2026,10,4,Andalucía,Pooled XGBoost,Forecast,2742.9,Logistic,False
2026-11-01,2026-11,2026,11,4,Andalucía,Pooled XGBoost,Forecast,2462.3,Logistic,False
2026-12-01,2026-12,2026,12,4,Andalucía,Pooled XGBoost,Forecast,2533.6,Logistic,False
2027-01-01,2027-01,2027,1,1,Andalucía,Pooled XGBoost,Forecast,2519.8,Logistic,False
2027-02-01,2027-02,2027,2,1,Andalucía,Pooled XGBoost,Forecast,2415.2,Logistic,False
2027-03-01,2027-03,2027,3,1,Andalucía,Pooled XGBoost,Forecast,2459.6,Logistic,False
2027-04-01,2027-04,2027,4,2,Andalucía,Pooled XGBoost,Forecast,2502.5,Logistic,False
2027-05-01,2027-05,2027,5,2,Andalucía,Pooled XGBoost,Forecast,2681.4,Logistic,False
2027-06-01,2027-06,2027,6,2,Andalucía,Pooled XGBoost,Forecast,2624.9,Logistic,False
2027-07-01,2027-07,2027,7,3,Andalucía,Pooled XGBoost,Forecast,2564.2,Logistic,False
2027-08-01,2027-08,2027,8,3,Andalucía,Pooled XGBoost,Forecast,2455.7,Logistic,False
2027-09-01,2027-09,2027,9,3,Andalucía,Pooled XGBoost,Forecast,2574.8,Logistic,False
2027-10-01,2027-10,2027,10,4,Andalucía,Pooled XGBoost,Forecast,2742.9,Logistic,False
2027-11-01,2027-11,2027,11,4,Andalucía,Pooled XGBoost,Forecast,2462.3,Logistic,False
2027-12-01,2027-12,2027,12,4,Andalucía,Pooled XGBoost,Forecast,2533.6,Logistic,False
2026-01-01,2026-01,2026,1,1,Valencia,Pooled XGBoost,Forecast,1199.6,Gompertz,False
2026-02-01,2026-02,2026,2,1,Valencia,Pooled XGBoost,Forecast,1306.8,Gompertz,False
2026-03-01,2026-03,2026,3,1,Valencia,Pooled XGBoost,Forecast,1306.8,Gompertz,False
2026-04-01,2026-04,2026,4,2,Valencia,Pooled XGBoost,Forecast,1208.1,Gompertz,False
2026-05-01,2026-05,2026,5,2,Valencia,Pooled XGBoost,Forecast,1267.5,Gompertz,False
2026-06-01,2026-06,2026,6,2,Valencia,Pooled XGBoost,Forecast,1248.1,Gompertz,False
2026-07-01,2026-07,2026,7,3,Valencia,Pooled XGBoost,Forecast,1248.1,Gompertz,False
2026-08-01,2026-08,2026,8,3,Valencia,Pooled XGBoost,Forecast,1145.7,Gompertz,False
2026-09-01,2026-09,2026,9,3,Valencia,Pooled XGBoost,Forecast,1087.9,Gompertz,False
2026-10-01,2026-10,2026,10,4,Valencia,Pooled XGBoost,Forecast,1067.5,Gompertz,False
2026-11-01,2026-11,2026,11,4,Valencia,Pooled XGBoost,Forecast,1133.0,Gompertz,False
2026-12-01,2026-12,2026,12,4,Valencia,Pooled XGBoost,Forecast,1169.3,Gompertz,False
2027-01-01,2027-01,2027,1,1,Valencia,Pooled XGBoost,Forecast,1199.6,Gompertz,False
2027-02-01,2027-02,2027,2,1,Valencia,Pooled XGBoost,Forecast,1306.8,Gompertz,False
2027-03-01,2027-03,2027,3,1,Valencia,Pooled XGBoost,Forecast,1306.8,Gompertz,False
2027-04-01,2027-04,2027,4,2,Valencia,Pooled XGBoost,Forecast,1208.1,Gompertz,False
2027-05-01,2027-05,2027,5,2,Valencia,Pooled XGBoost,Forecast,1267.5,Gompertz,False
2027-06-01,2027-06,2027,6,2,Valencia,Pooled XGBoost,Forecast,1248.1,Gompertz,False
2027-07-01,2027-07,2027,7,3,Valencia,Pooled XGBoost,Forecast,1248.1,Gompertz,False
2027-08-01,2027-08,2027,8,3,Valencia,Pooled XGBoost,Forecast,1145.7,Gompertz,False
2027-09-01,2027-09,2027,9,3,Valencia,Pooled XGBoost,Forecast,1087.9,Gompertz,False
2027-10-01,2027-10,2027,10,4,Valencia,Pooled XGBoost,Forecast,1067.5,Gompertz,False
2027-11-01,2027-11,2027,11,4,Valencia,Pooled XGBoost,Forecast,1133.0,Gompertz,False
2027-12-01,2027-12,2027,12,4,Valencia,Pooled XGBoost,Forecast,1169.3,Gompertz,False
